user_id,order_id,day,sku_id
1264,1567,734646,33
1264,1567,734646,379
1265,1569,734646,93
1265,1569,734646,89
1265,1569,734646,346
1266,1570,734646,10
1266,1570,734646,34
1266,1570,734646,191
1266,1570,734646,232
1266,1570,734646,251
1266,1570,734646,273
1266,1570,734646,263
1266,1570,734646,278
1266,1570,734646,329
1266,1570,734646,324
1266,1570,734646,362
1266,1570,734646,372
1266,3361,734692,10
1266,3361,734692,32
1266,3361,734692,49
1266,3361,734692,191
1266,3361,734692,232
1266,3361,734692,263
1266,3361,734692,278
1266,3361,734692,282
1266,3361,734692,292
1266,3361,734692,291
1266,3361,734692,318
1266,3361,734692,329
1266,3361,734692,324
1266,3361,734692,362
1267,1571,734646,11
1267,1571,734646,6
1267,1571,734646,10
1267,1571,734646,191
1267,1571,734646,221
1267,1571,734646,263
1267,1571,734646,365
1268,1572,734646,52
1268,1572,734646,361
1268,1572,734646,376
1269,1573,734646,346
1269,1573,734646,368
1270,1574,734646,82
1270,1574,734646,141
1270,1574,734646,151
1270,1574,734646,217
1270,1574,734646,232
1270,1574,734646,245
1270,1574,734646,300
1270,1574,734646,289
1271,1575,734646,11
1271,1575,734646,6
1271,1575,734646,10
1271,1575,734646,39
1271,1575,734646,105
1271,1575,734646,158
1271,1575,734646,188
1271,1575,734646,191
1271,1575,734646,232
1271,1575,734646,241
1271,1575,734646,242
1271,1575,734646,363
1271,1575,734646,346
1271,1930,734655,33
1271,1930,734655,39
1271,1930,734655,191
1271,1930,734655,203
1271,1930,734655,251
1271,1930,734655,286
1271,1930,734655,318
1271,2467,734668,11
1271,2467,734668,6
1271,2467,734668,39
1271,2467,734668,191
1271,2467,734668,301
1271,2467,734668,324
1271,2935,734678,23
1271,2935,734678,158
1271,2935,734678,190
1271,2935,734678,191
1271,2935,734678,205
1271,2935,734678,211
1271,2935,734678,282
1271,2935,734678,363
1271,2935,734678,346
1271,3209,734689,6
1271,3209,734689,11
1271,3209,734689,10
1271,3209,734689,33
1271,3209,734689,191
1271,3934,734709,11
1271,3934,734709,10
1271,3934,734709,39
1271,3934,734709,67
1271,3934,734709,81
1271,3934,734709,86
1271,3934,734709,144
1271,3934,734709,191
1271,3934,734709,203
1271,3934,734709,242
1271,3934,734709,251
1271,3934,734709,272
1271,3934,734709,269
1271,3934,734709,270
1271,3934,734709,282
1271,3934,734709,264
1271,3934,734709,324
1271,3934,734709,363
1271,3934,734709,346
1271,4257,734717,11
1271,4257,734717,39
1271,4257,734717,191
1271,4257,734717,268
1271,4257,734717,282
1271,4257,734717,359
1271,4257,734717,346
1271,6915,734744,6
1271,6915,734744,11
1271,6915,734744,14
1271,6915,734744,30
1271,6915,734744,32
1271,6915,734744,89
1271,6915,734744,158
1271,6915,734744,191
1271,6915,734744,217
1271,6915,734744,232
1271,6915,734744,242
1271,6915,734744,273
1271,6915,734744,270
1271,6915,734744,272
1271,6915,734744,269
1271,6915,734744,258
1271,6915,734744,282
1271,6915,734744,264
1271,6915,734744,295
1271,6915,734744,346
1271,9629,734776,10
1271,9629,734776,32
1271,9629,734776,52
1271,9629,734776,191
1271,9629,734776,232
1271,9629,734776,242
1271,9629,734776,251
1271,9629,734776,259
1271,9629,734776,363
1271,9629,734776,346
1271,10569,734791,11
1271,10569,734791,6
1271,10569,734791,39
1271,10569,734791,32
1271,10569,734791,52
1271,10569,734791,105
1271,10569,734791,181
1271,10569,734791,191
1271,10569,734791,217
1271,10569,734791,203
1271,10569,734791,242
1271,10569,734791,308
1271,10569,734791,324
1271,10569,734791,337
1271,10569,734791,363
1271,10569,734791,392
1271,11183,734802,6
1271,11183,734802,11
1271,11183,734802,10
1271,11183,734802,32
1271,11183,734802,42
1271,11183,734802,191
1271,11183,734802,232
1271,11183,734802,251
1271,11183,734802,270
1271,11183,734802,269
1271,11183,734802,336
1271,11183,734802,346
1271,11183,734802,359
1271,15742,734881,39
1271,15742,734881,191
1271,15742,734881,291
1271,15742,734881,363
1272,1576,734646,14
1272,1576,734646,39
1272,1576,734646,51
1272,1576,734646,93
1272,1576,734646,106
1272,1576,734646,105
1272,1576,734646,297
1272,1576,734646,330
1272,4294,734717,11
1272,4294,734717,6
1272,4294,734717,55
1272,4294,734717,288
1272,4294,734717,337
1272,4472,734719,11
1273,1588,734646,292
1274,1589,734646,170
1275,1590,734646,187
1275,1590,734646,258
1275,1590,734646,261
1275,1590,734646,359
1275,1590,734646,346
1275,16184,734889,150
1275,16184,734889,174
1275,16184,734889,188
1275,16184,734889,186
1275,16184,734889,187
1276,1620,734646,11
1276,1620,734646,6
1276,1620,734646,10
1276,1620,734646,106
1276,1620,734646,107
1276,1620,734646,190
1276,4324,734717,11
1276,4324,734717,10
1276,4324,734717,39
1276,4324,734717,191
1276,4324,734717,211
1276,4324,734717,359
1276,4324,734717,346
1276,8412,734766,11
1276,8412,734766,10
1276,8412,734766,39
1276,8412,734766,32
1276,8412,734766,191
1276,8412,734766,211
1276,8412,734766,230
1276,8412,734766,346
1276,11953,734809,10
1276,11953,734809,76
1276,11953,734809,122
1276,11953,734809,270
1276,11953,734809,293
1276,11953,734809,346
1277,1591,734646,2
1277,1591,734646,239
1277,1591,734646,270
1277,1591,734646,275
1277,1591,734646,283
1277,7706,734754,2
1277,7706,734754,93
1277,7706,734754,251
1277,7706,734754,275
1277,7706,734754,330
1277,7706,734754,360
1278,1593,734646,263
1278,1593,734646,278
1278,1593,734646,346
1279,1704,734646,10
1279,1704,734646,32
1279,1704,734646,39
1279,1704,734646,141
1279,1704,734646,333
1279,2204,734661,11
1279,2204,734661,6
1279,2204,734661,10
1279,2204,734661,32
1279,2204,734661,191
1280,1595,734646,10
1280,1595,734646,141
1280,1595,734646,188
1280,1595,734646,191
1280,1595,734646,214
1280,1595,734646,259
1280,1595,734646,363
1280,16179,734889,10
1280,16179,734889,232
1280,16179,734889,278
1280,16179,734889,363
1281,1596,734646,130
1281,1596,734646,135
1281,1596,734646,186
1281,1596,734646,203
1281,1596,734646,251
1281,1596,734646,336
1281,1596,734646,372
1282,1598,734646,191
1282,11422,734804,191
1282,18695,734921,191
1283,1599,734646,31
1284,1600,734646,187
1285,1601,734646,11
1285,1601,734646,8
1285,2913,734677,11
1285,2913,734677,6
1285,2913,734677,8
1285,3706,734702,6
1285,3706,734702,11
1285,3706,734702,8
1285,3706,734702,349
1285,7575,734751,11
1285,7575,734751,6
1286,1602,734646,232
1286,1602,734646,270
1286,1602,734646,346
1287,1603,734646,121
1287,1603,734646,165
1287,1603,734646,245
1287,1603,734646,286
1287,1603,734646,364
1287,1603,734646,346
1288,1604,734646,49
1288,1604,734646,70
1288,1604,734646,214
1288,1604,734646,243
1288,1604,734646,256
1288,1604,734646,255
1288,1604,734646,286
1288,1604,734646,318
1289,1605,734646,40
1289,1605,734646,90
1289,1605,734646,121
1289,1605,734646,187
1289,1605,734646,232
1289,1605,734646,251
1289,1605,734646,260
1289,1605,734646,263
1289,1605,734646,258
1289,1605,734646,282
1289,1605,734646,259
1289,1605,734646,299
1289,1605,734646,363
1289,1605,734646,346
1289,1605,734646,372
1290,1606,734646,11
1290,1606,734646,10
1290,1606,734646,40
1290,1606,734646,96
1290,1606,734646,157
1290,1606,734646,191
1290,1606,734646,213
1290,1606,734646,211
1290,1606,734646,270
1290,1606,734646,278
1290,1606,734646,308
1291,1621,734646,52
1291,1621,734646,83
1291,1621,734646,89
1291,1621,734646,144
1291,1621,734646,207
1291,1621,734646,230
1291,1621,734646,243
1291,1621,734646,242
1291,1621,734646,286
1291,11104,734801,211
1291,11104,734801,230
1291,11104,734801,242
1291,11104,734801,270
1291,11104,734801,278
1291,11104,734801,323
1292,1607,734647,10
1292,1607,734647,104
1292,1607,734647,190
1292,1607,734647,191
1292,3104,734684,107
1292,3104,734684,121
1292,3104,734684,191
1292,3104,734684,251
1292,4187,734716,191
1292,4187,734716,363
1292,4187,734716,348
1292,12759,734819,191
1292,14642,734858,191
1292,14642,734858,251
1292,17660,734906,191
1292,19529,734934,190
1292,19529,734934,203
1293,1608,734647,11
1293,1608,734647,6
1293,1608,734647,10
1293,1608,734647,232
1294,1609,734647,10
1295,1705,734647,6
1295,1705,734647,11
1295,1705,734647,10
1295,1705,734647,86
1295,4622,734725,11
1295,4622,734725,10
1295,4622,734725,346
1296,1611,734647,232
1296,10782,734795,39
1296,10782,734795,232
1297,1612,734647,39
1297,1612,734647,32
1297,1612,734647,214
1297,1612,734647,217
1297,1612,734647,251
1297,1612,734647,286
1297,1612,734647,346
1297,1612,734647,353
1297,3931,734708,48
1297,3931,734708,70
1297,3931,734708,95
1297,3931,734708,96
1297,3931,734708,136
1297,3931,734708,209
1297,3931,734708,217
1297,3931,734708,251
1297,3931,734708,286
1297,6731,734742,32
1297,6731,734742,243
1297,6731,734742,324
1297,6731,734742,363
1297,8472,734767,191
1297,8472,734767,346
1298,1615,734647,39
1298,1615,734647,89
1298,1615,734647,191
1298,1615,734647,217
1298,1615,734647,232
1298,1615,734647,291
1298,1615,734647,354
1298,12283,734814,41
1298,12283,734814,49
1298,12283,734814,83
1298,12283,734814,232
1298,12283,734814,332
1298,12283,734814,354
1298,15204,734871,63
1298,15204,734871,232
1298,15204,734871,273
1298,15204,734871,263
1298,15204,734871,291
1298,15204,734871,354
1299,1622,734647,42
1299,1622,734647,191
1299,1622,734647,232
1299,1622,734647,363
1300,1616,734647,346
1301,1617,734647,32
1301,1617,734647,109
1301,1617,734647,191
1301,1617,734647,238
1301,1617,734647,387
1301,4974,734725,191
1301,5422,734730,191
1301,5422,734730,259
1301,5422,734730,359
1301,5422,734730,346
1301,5422,734730,349
1301,11737,734808,39
1301,11737,734808,191
1301,11737,734808,270
1301,11737,734808,259
1301,11737,734808,359
1301,11737,734808,346
1301,14236,734850,6
1301,14236,734850,106
1301,14236,734850,260
1301,14236,734850,263
1301,14236,734850,270
1301,14236,734850,259
1301,14236,734850,261
1301,14236,734850,320
1301,14236,734850,359
1301,14236,734850,346
1301,14236,734850,352
1301,14236,734850,349
1301,19711,734935,190
1301,19711,734935,191
1301,19711,734935,244
1301,19711,734935,259
1301,19711,734935,320
1301,19843,734936,32
1301,19843,734936,191
1301,19843,734936,244
1301,19843,734936,239
1301,19843,734936,259
1301,19843,734936,320
1301,19843,734936,324
1302,1623,734647,53
1302,1623,734647,89
1302,1623,734647,181
1302,1623,734647,363
1302,1623,734647,346
1303,1625,734647,365
1304,1627,734647,39
1304,1627,734647,62
1304,1627,734647,191
1304,1627,734647,239
1305,1628,734647,165
1306,1629,734647,86
1306,1629,734647,203
1306,1629,734647,232
1306,1629,734647,359
1306,1629,734647,346
1306,1629,734647,372
1306,8563,734767,98
1306,8563,734767,211
1306,8563,734767,258
1306,8563,734767,295
1306,8563,734767,346
1306,12527,734816,45
1306,12527,734816,164
1306,12527,734816,203
1306,12527,734816,229
1306,12527,734816,286
1306,12527,734816,346
1306,12527,734816,359
1307,1630,734647,11
1307,1630,734647,48
1307,1630,734647,94
1307,1630,734647,158
1307,1630,734647,232
1307,1630,734647,251
1307,1630,734647,283
1307,1630,734647,278
1307,1630,734647,279
1307,1630,734647,363
1308,1631,734647,11
1308,1631,734647,233
1308,1631,734647,232
1308,1631,734647,372
1308,2976,734680,6
1308,2976,734680,11
1308,2976,734680,191
1308,2976,734680,205
1308,2976,734680,211
1308,2976,734680,232
1308,2976,734680,229
1308,2976,734680,372
1309,1633,734647,153
1309,1633,734647,232
1309,1633,734647,303
1309,15013,734866,213
1309,15013,734866,232
1309,15013,734866,302
1309,15013,734866,369
1309,15678,734880,53
1309,15678,734880,164
1309,15678,734880,207
1309,15678,734880,232
1310,1634,734647,77
1310,1634,734647,121
1310,1634,734647,113
1310,1634,734647,346
1311,1635,734647,11
1311,1635,734647,6
1311,1635,734647,107
1311,1635,734647,190
1311,1635,734647,239
1312,1670,734647,14
1312,1670,734647,39
1312,1670,734647,33
1312,1670,734647,191
1313,1636,734647,232
1313,1636,734647,328
1313,11325,734803,268
1313,11325,734803,264
1313,11325,734803,328
1314,1637,734647,190
1314,1637,734647,232
1315,1638,734647,165
1316,1639,734647,120
1316,1639,734647,141
1316,1639,734647,153
1316,1639,734647,299
1316,1639,734647,302
1316,3212,734689,3
1317,1640,734647,191
1318,1641,734647,48
1318,1641,734647,40
1318,1641,734647,73
1318,1641,734647,179
1318,1641,734647,213
1318,1641,734647,283
1318,1641,734647,263
1318,1641,734647,318
1318,1641,734647,359
1319,1642,734647,11
1319,1642,734647,6
1319,1642,734647,10
1319,1642,734647,39
1319,1642,734647,131
1319,1642,734647,191
1319,1642,734647,245
1319,1642,734647,251
1319,1642,734647,270
1319,1642,734647,258
1319,1642,734647,324
1319,1642,734647,327
1319,1642,734647,363
1319,1642,734647,372
1319,10130,734781,11
1319,10130,734781,6
1319,10130,734781,39
1319,10130,734781,32
1319,10130,734781,89
1319,10130,734781,103
1319,10130,734781,131
1319,10130,734781,191
1319,10130,734781,203
1319,10130,734781,232
1319,10130,734781,231
1319,10130,734781,245
1319,10130,734781,273
1319,10130,734781,263
1319,10130,734781,278
1319,10130,734781,270
1319,10130,734781,260
1319,10130,734781,269
1319,10130,734781,324
1319,10130,734781,327
1319,10130,734781,368
1319,10130,734781,361
1319,10130,734781,372
1320,1643,734647,11
1320,1643,734647,32
1320,1643,734647,55
1320,1643,734647,87
1320,1643,734647,92
1320,1643,734647,102
1320,1643,734647,131
1320,1643,734647,187
1320,1643,734647,205
1320,1643,734647,229
1320,1643,734647,254
1320,1643,734647,251
1320,1643,734647,302
1320,1643,734647,323
1320,1643,734647,363
1320,4005,734710,76
1320,4005,734710,92
1320,4005,734710,128
1320,4005,734710,229
1320,4005,734710,251
1320,4005,734710,293
1320,8347,734766,203
1320,8347,734766,251
1320,8347,734766,255
1320,8347,734766,377
1321,1644,734647,14
1321,1644,734647,31
1321,1644,734647,107
1321,1644,734647,297
1322,1645,734647,232
1322,1645,734647,279
1323,1672,734647,49
1323,1672,734647,203
1323,1672,734647,232
1323,1672,734647,257
1323,1672,734647,290
1323,1672,734647,375
1324,1646,734647,10
1324,1646,734647,39
1324,1646,734647,51
1324,1646,734647,191
1324,2199,734661,11
1324,2199,734661,6
1324,2199,734661,39
1324,2199,734661,53
1324,2199,734661,89
1324,2199,734661,100
1324,2199,734661,103
1324,2199,734661,162
1324,2199,734661,191
1324,2199,734661,203
1324,2199,734661,230
1324,2199,734661,238
1324,2199,734661,245
1324,2199,734661,251
1324,2199,734661,263
1324,2199,734661,282
1324,2199,734661,258
1324,2199,734661,261
1324,2199,734661,259
1324,2199,734661,286
1324,2199,734661,321
1324,2199,734661,324
1324,2199,734661,346
1324,2199,734661,363
1325,1647,734647,158
1325,1647,734647,232
1325,1647,734647,245
1325,1647,734647,279
1325,1647,734647,327
1325,1647,734647,346
1325,1647,734647,372
1325,4156,734715,45
1325,4156,734715,113
1325,4156,734715,129
1325,4156,734715,158
1325,4156,734715,324
1326,1648,734647,191
1326,1648,734647,211
1326,1648,734647,324
1326,1648,734647,346
1327,1649,734647,95
1327,1649,734647,136
1327,1649,734647,143
1327,1649,734647,188
1327,1649,734647,214
1327,1649,734647,230
1327,1649,734647,244
1327,1649,734647,260
1327,1649,734647,259
1327,1649,734647,261
1327,1649,734647,283
1327,1649,734647,331
1327,1649,734647,324
1327,1649,734647,342
1327,1649,734647,363
1327,1649,734647,372
1328,1653,734647,39
1328,1653,734647,89
1328,1653,734647,94
1328,1653,734647,191
1328,1653,734647,207
1328,1653,734647,346
1328,1653,734647,363
1329,1654,734647,11
1329,1654,734647,48
1329,1654,734647,90
1329,1654,734647,94
1329,1654,734647,164
1329,1654,734647,242
1329,1654,734647,258
1329,1654,734647,283
1329,1654,734647,269
1329,2779,734674,11
1329,2779,734674,164
1329,2779,734674,298
1329,2779,734674,324
1329,7934,734761,11
1329,7934,734761,324
1329,7934,734761,346
1329,10983,734801,233
1329,10983,734801,346
1329,11382,734803,233
1329,11382,734803,346
1330,1656,734647,39
1330,1656,734647,55
1330,1656,734647,45
1330,1656,734647,90
1330,1656,734647,97
1330,1656,734647,119
1330,1656,734647,188
1330,1656,734647,187
1330,1656,734647,211
1330,1656,734647,205
1330,1656,734647,238
1330,1656,734647,260
1330,1656,734647,270
1330,1656,734647,282
1330,1656,734647,283
1330,1656,734647,286
1330,1656,734647,324
1330,1656,734647,331
1330,1656,734647,346
1330,1656,734647,363
1330,2989,734681,48
1330,2989,734681,55
1330,2989,734681,90
1330,2989,734681,260
1330,2989,734681,277
1330,2989,734681,325
1330,2989,734681,324
1330,2989,734681,368
1330,2989,734681,363
1330,2989,734681,346
1330,3622,734698,45
1330,3622,734698,48
1330,3622,734698,55
1330,3622,734698,188
1330,3622,734698,211
1330,3622,734698,205
1330,3622,734698,284
1330,3622,734698,260
1330,3622,734698,259
1330,3622,734698,286
1330,3622,734698,295
1330,3622,734698,324
1330,3622,734698,363
1330,3622,734698,346
1330,4192,734716,48
1330,4192,734716,55
1330,4192,734716,76
1330,4192,734716,214
1330,4192,734716,211
1330,4192,734716,232
1330,4192,734716,270
1330,4192,734716,283
1330,4192,734716,269
1330,4192,734716,260
1330,4192,734716,286
1330,4192,734716,295
1330,4192,734716,293
1330,4192,734716,324
1330,4192,734716,359
1330,4192,734716,346
1330,7180,734745,48
1330,7180,734745,55
1330,7180,734745,121
1330,7180,734745,203
1330,7180,734745,205
1330,7180,734745,211
1330,7180,734745,270
1330,7180,734745,283
1330,7180,734745,295
1330,7180,734745,359
1330,7180,734745,368
1330,7180,734745,346
1330,7899,734760,39
1330,7899,734760,48
1330,7899,734760,55
1330,7899,734760,188
1330,7899,734760,270
1330,7899,734760,283
1330,7899,734760,277
1330,7899,734760,260
1330,7899,734760,286
1330,7899,734760,295
1330,7899,734760,308
1330,7899,734760,324
1330,7899,734760,346
1330,7899,734760,359
1331,1657,734648,11
1331,1657,734648,6
1331,1657,734648,10
1331,1657,734648,70
1331,1657,734648,90
1331,1657,734648,86
1331,1657,734648,188
1331,1657,734648,190
1331,1657,734648,191
1331,1657,734648,204
1331,1657,734648,205
1331,1657,734648,203
1331,1657,734648,213
1331,1657,734648,245
1331,1657,734648,243
1331,1657,734648,286
1331,1797,734648,90
1331,3019,734681,6
1331,3019,734681,10
1331,3019,734681,103
1331,3254,734690,11
1331,3254,734690,39
1331,3254,734690,32
1331,3995,734710,11
1331,3995,734710,6
1331,3995,734710,10
1331,3995,734710,191
1331,6759,734742,6
1331,6759,734742,11
1331,6759,734742,10
1331,6759,734742,52
1331,6759,734742,70
1331,6759,734742,86
1331,6759,734742,94
1331,6759,734742,158
1331,6759,734742,191
1331,6759,734742,203
1331,6759,734742,300
1331,6863,734743,39
1331,6863,734743,32
1331,6863,734743,352
1331,11143,734802,6
1331,11143,734802,11
1331,11143,734802,10
1331,11143,734802,32
1331,11143,734802,190
1331,11143,734802,191
1331,12295,734814,11
1332,1658,734648,269
1332,1658,734648,363
1332,1658,734648,375
1332,1658,734648,372
1333,1673,734648,232
1333,11034,734801,232
1334,1659,734648,76
1334,1659,734648,96
1334,1659,734648,146
1334,1659,734648,232
1334,1659,734648,233
1334,1659,734648,258
1334,1659,734648,270
1334,1659,734648,278
1334,1659,734648,293
1334,1659,734648,324
1335,1660,734648,258
1336,1662,734648,232
1336,1662,734648,346
1336,1662,734648,368
1337,1663,734648,10
1337,1663,734648,107
1337,1663,734648,232
1337,1663,734648,363
1337,1663,734648,365
1337,1663,734648,346
1337,11175,734802,11
1337,11175,734802,14
1337,11175,734802,191
1337,11175,734802,232
1337,11175,734802,337
1337,11175,734802,346
1338,1665,734648,6
1338,1665,734648,8
1338,1665,734648,191
1339,1666,734648,10
1339,1666,734648,37
1339,1666,734648,83
1339,1666,734648,190
1340,1668,734648,107
1340,1668,734648,190
1341,1669,734648,48
1341,1669,734648,158
1341,1669,734648,248
1341,2812,734675,48
1341,2812,734675,158
1341,2812,734675,248
1341,2812,734675,259
1341,3476,734695,158
1341,3476,734695,248
1341,3476,734695,327
1342,1674,734648,11
1342,1674,734648,105
1342,1674,734648,191
1342,1674,734648,232
1342,1674,734648,238
1342,1674,734648,379
1342,18527,734919,14
1342,18527,734919,39
1342,18527,734919,32
1342,18527,734919,191
1342,18527,734919,211
1342,18527,734919,233
1342,18527,734919,279
1343,1675,734648,187
1344,1676,734648,232
1344,1676,734648,286
1344,1676,734648,331
1344,1676,734648,346
1344,5087,734725,331
1344,5087,734725,364
1344,5087,734725,346
1344,5087,734725,349
1344,5087,734725,348
1344,16047,734887,40
1344,16047,734887,45
1344,16047,734887,232
1344,16047,734887,331
1344,16047,734887,348
1345,1677,734648,191
1345,4127,734713,32
1345,5224,734727,10
1345,5224,734727,191
1346,1678,734648,258
1346,2567,734669,269
1346,2567,734669,270
1346,3063,734683,258
1346,3998,734710,47
1346,3998,734710,268
1346,3998,734710,278
1346,3998,734710,261
1346,3998,734710,258
1346,3998,734710,259
1346,5753,734739,46
1346,5753,734739,270
1346,5753,734739,269
1346,5753,734739,261
1346,8941,734772,270
1346,8941,734772,258
1346,8941,734772,259
1346,10907,734800,278
1346,10907,734800,258
1346,12280,734814,261
1346,12280,734814,270
1346,13206,734828,258
1346,13206,734828,261
1346,13380,734831,258
1346,16949,734899,46
1346,16949,734899,278
1346,16949,734899,260
1346,16949,734899,270
1346,16949,734899,261
1346,20124,734941,258
1346,20124,734941,270
1347,1706,734648,48
1347,1706,734648,94
1347,1706,734648,188
1347,1706,734648,216
1347,1706,734648,230
1347,1706,734648,232
1347,1706,734648,243
1347,1706,734648,273
1347,1706,734648,260
1347,1706,734648,270
1347,1706,734648,264
1347,1706,734648,346
1347,10447,734788,39
1347,10447,734788,32
1347,10447,734788,127
1347,10447,734788,320
1347,10447,734788,361
1347,10447,734788,363
1348,1681,734648,10
1348,1681,734648,393
1349,1682,734648,187
1349,3427,734694,187
1350,1683,734648,190
1350,1683,734648,232
1350,1683,734648,241
1350,1683,734648,324
1351,1686,734648,10
1352,1687,734648,25
1353,1688,734648,214
1354,1707,734648,346
1354,1707,734648,381
1355,1689,734648,191
1355,2870,734676,39
1355,2870,734676,191
1356,1690,734648,10
1356,9062,734772,10
1356,9062,734772,39
1357,1708,734648,191
1357,1708,734648,232
1358,1798,734648,55
1358,1798,734648,64
1358,1798,734648,169
1358,1798,734648,214
1358,1798,734648,232
1358,1798,734648,270
1358,1798,734648,282
1358,1798,734648,260
1358,1798,734648,280
1358,1798,734648,348
1358,1798,734648,372
1359,1709,734648,270
1359,1709,734648,269
1359,1709,734648,278
1360,1710,734648,232
1361,1693,734649,359
1361,1693,734649,346
1362,1694,734649,230
1362,1694,734649,232
1362,1694,734649,346
1362,3068,734683,39
1362,3068,734683,257
1362,3068,734683,363
1362,3068,734683,350
1362,3068,734683,346
1362,3823,734705,229
1362,3823,734705,260
1362,3823,734705,263
1362,3823,734705,270
1362,3823,734705,349
1362,3823,734705,363
1362,5824,734740,89
1362,5824,734740,187
1362,5824,734740,232
1362,5824,734740,279
1362,5824,734740,346
1362,5824,734740,363
1362,5824,734740,349
1362,8737,734769,187
1362,8737,734769,211
1362,8737,734769,232
1362,8737,734769,259
1362,8737,734769,324
1362,8737,734769,346
1363,1799,734649,11
1363,1799,734649,39
1363,1799,734649,32
1363,1799,734649,95
1363,1799,734649,158
1363,1799,734649,191
1363,1799,734649,214
1363,1799,734649,229
1363,1799,734649,232
1363,1799,734649,251
1363,1799,734649,273
1363,1799,734649,295
1363,1799,734649,324
1363,1799,734649,337
1363,1799,734649,359
1363,1799,734649,346
1363,1799,734649,365
1363,1799,734649,352
1363,5004,734725,11
1363,5004,734725,13
1363,5004,734725,39
1363,5004,734725,58
1363,5004,734725,63
1363,5004,734725,108
1363,5004,734725,187
1363,5004,734725,186
1363,5004,734725,222
1363,5004,734725,244
1363,5004,734725,251
1363,5004,734725,260
1363,5004,734725,295
1363,5004,734725,314
1363,5004,734725,319
1363,5004,734725,359
1363,5004,734725,365
1364,1695,734649,346
1365,1696,734649,23
1365,1696,734649,39
1365,1696,734649,232
1365,1696,734649,245
1365,1696,734649,248
1365,1696,734649,270
1365,1696,734649,258
1365,14977,734866,187
1365,14977,734866,231
1365,14977,734866,248
1365,14977,734866,264
1365,14977,734866,263
1365,14977,734866,359
1365,16180,734889,39
1365,16180,734889,187
1365,16180,734889,213
1365,16180,734889,203
1365,16180,734889,232
1365,16180,734889,278
1366,1697,734649,165
1367,1698,734649,212
1367,1698,734649,232
1367,1698,734649,254
1368,1699,734649,213
1368,1699,734649,248
1368,1699,734649,239
1368,1699,734649,245
1368,1699,734649,251
1368,1699,734649,295
1368,1699,734649,285
1369,1800,734649,51
1369,1800,734649,232
1370,1700,734649,64
1370,1700,734649,83
1370,1700,734649,171
1370,1700,734649,332
1370,1815,734653,64
1370,1815,734653,86
1370,1815,734653,90
1370,1815,734653,311
1370,2140,734657,188
1370,2140,734657,233
1370,2140,734657,270
1370,2140,734657,324
1370,2140,734657,359
1370,2140,734657,350
1370,2250,734662,121
1370,2250,734662,128
1370,2250,734662,171
1370,2250,734662,232
1370,2250,734662,376
1370,2250,734662,375
1370,2250,734662,372
1370,2564,734669,187
1370,2564,734669,235
1370,2564,734669,284
1370,2564,734669,273
1370,2564,734669,270
1370,2564,734669,278
1370,2564,734669,263
1370,2630,734670,187
1370,3154,734687,6
1370,3154,734687,11
1370,3154,734687,64
1370,3154,734687,187
1370,3154,734687,284
1370,3154,734687,282
1370,3154,734687,270
1370,3907,734708,187
1370,3907,734708,233
1370,4277,734717,187
1370,4277,734717,286
1370,5809,734740,187
1370,5809,734740,374
1370,5809,734740,376
1370,5809,734740,375
1370,6828,734743,363
1370,6828,734743,359
1370,6828,734743,356
1370,10014,734780,187
1370,10014,734780,266
1370,10014,734780,324
1370,10014,734780,361
1370,10637,734791,233
1370,11671,734807,232
1370,11671,734807,233
1370,11671,734807,270
1370,11671,734807,324
1370,11671,734807,359
1370,12216,734813,39
1370,12216,734813,251
1370,12216,734813,372
1370,14718,734860,63
1370,14718,734860,171
1370,14718,734860,235
1370,14718,734860,372
1371,1701,734649,158
1371,1701,734649,346
1371,14849,734864,356
1371,14849,734864,361
1371,15592,734879,203
1371,15592,734879,289
1371,15592,734879,367
1371,20429,734945,203
1371,20429,734945,361
1372,1711,734649,170
1372,1711,734649,191
1372,1711,734649,342
1373,1712,734649,3
1373,1712,734649,6
1373,1712,734649,11
1373,1712,734649,32
1373,1712,734649,62
1373,1712,734649,45
1373,1712,734649,105
1373,1712,734649,158
1373,1712,734649,191
1373,1712,734649,232
1373,1712,734649,245
1373,1712,734649,239
1373,1712,734649,272
1373,1712,734649,260
1373,1712,734649,261
1373,1712,734649,284
1373,1712,734649,331
1373,1712,734649,367
1373,1712,734649,368
1373,1712,734649,372
1374,1713,734649,10
1375,1714,734649,86
1375,1714,734649,213
1375,1714,734649,258
1375,1714,734649,270
1375,1714,734649,363
1375,13477,734832,229
1375,13477,734832,260
1375,13477,734832,270
1375,13477,734832,278
1375,13477,734832,363
1376,1715,734649,10
1376,1715,734649,106
1376,1715,734649,121
1376,1715,734649,232
1376,1715,734649,263
1376,1715,734649,269
1376,1715,734649,265
1376,1715,734649,279
1376,1715,734649,361
1377,1716,734649,158
1377,1716,734649,170
1377,1716,734649,188
1377,1716,734649,215
1377,1716,734649,214
1377,1716,734649,278
1377,1716,734649,351
1378,1717,734649,232
1378,1717,734649,239
1378,1717,734649,258
1378,1717,734649,279
1378,1717,734649,270
1378,1717,734649,299
1378,1717,734649,327
1379,1719,734649,39
1379,1719,734649,187
1379,1719,734649,270
1379,1719,734649,359
1379,1719,734649,346
1380,1720,734649,45
1380,1720,734649,97
1380,1720,734649,232
1380,1720,734649,300
1380,4176,734715,41
1380,4176,734715,45
1380,4176,734715,95
1380,4176,734715,97
